108,30-34,SENIOR,7,0
108,30-34,SENIOR,8,0
108,30-34,SENIOR,9,0
108,35-39,SENIOR,1,301
108,35-39,SENIOR,2,328
108,35-39,SENIOR,3,112
108,35-39,SENIOR,4,27
108,35-39,SENIOR,5,3
108,35-39,SENIOR,6,3
108,35-39,SENIOR,7,1
108,35-39,SENIOR,8,0
108,35-39,SENIOR,9,1
108,40-44,SENIOR,1,87
108,40-44,SENIOR,2,98
108,40-44,SENIOR,3,53
108,40-44,SENIOR,4,10
108,40-44,SENIOR,5,2
108,40-44,SENIOR,6,0
108,40-44,SENIOR,7,0
108,40-44,SENIOR,8,0
108,40-44,SENIOR,9,0
108,45-49,SENIOR,1,5
108,45-49,SENIOR,2,1
108,45-49,SENIOR,3,1
108,45-49,SENIOR,4,0
108,45-49,SENIOR,5,1
108,45-49,SENIOR,6,0
108,45-49,SENIOR,7,0
108,45-49,SENIOR,8,0
108,45-49,SENIOR,9,0
108,ABOVE50,SENIOR,1,0
108,ABOVE50,SENIOR,2,0
108,ABOVE50,SENIOR,3,0
108,ABOVE50,SENIOR,4,0
108,ABOVE50,SENIOR,5,0
108,ABOVE50,SENIOR,6,0
108,ABOVE50,SENIOR,7,0
108,ABOVE50,SENIOR,8,0
108,ABOVE50,SENIOR,9,0
108,BELOW15,JUNIOR,1,0
108,BELOW15,JUNIOR,2,0
108,BELOW15,JUNIOR,3,0
108,BELOW15,JUNIOR,4,0
108,BELOW15,JUNIOR,5,0
108,BELOW15,JUNIOR,6,0
108,BELOW15,JUNIOR,7,0
108,BELOW15,JUNIOR,8,0
108,BELOW15,JUNIOR,9,0
108,15-19,JUNIOR,1,56
108,15-19,JUNIOR,2,5
108,15-19,JUNIOR,3,0
108,15-19,JUNIOR,4,0
108,15-19,JUNIOR,5,0
108,15-19,JUNIOR,6,0
108,15-19,JUNIOR,7,0
108,15-19,JUNIOR,8,0
108,15-19,JUNIOR,9,0
108,20-24,JUNIOR,1,77
108,20-24,JUNIOR,2,39
108,20-24,JUNIOR,3,9
108,20-24,JUNIOR,4,4
108,20-24,JUNIOR,5,0
108,20-24,JUNIOR,6,0
108,20-24,JUNIOR,7,0
108,20-24,JUNIOR,8,0
108,20-24,JUNIOR,9,0
108,25-29,JUNIOR,1,72
108,25-29,JUNIOR,2,57
108,25-29,JUNIOR,3,22
108,25-29,JUNIOR,4,11
108,25-29,JUNIOR,5,3
108,25-29,JUNIOR,6,0
108,25-29,JUNIOR,7,0
108,25-29,JUNIOR,8,0
108,25-29,JUNIOR,9,0
108,30-34,JUNIOR,1,96
108,30-34,JUNIOR,2,87
108,30-34,JUNIOR,3,38
108,30-34,JUNIOR,4,18
108,30-34,JUNIOR,5,4
108,30-34,JUNIOR,6,2
108,30-34,JUNIOR,7,0
108,30-34,JUNIOR,8,0
108,30-34,JUNIOR,9,0
108,35-39,JUNIOR,1,52
108,35-39,JUNIOR,2,56
108,35-39,JUNIOR,3,32
108,35-39,JUNIOR,4,12
108,35-39,JUNIOR,5,4
108,35-39,JUNIOR,6,2
108,35-39,JUNIOR,7,0
108,35-39,JUNIOR,8,0
108,35-39,JUNIOR,9,1
108,40-44,JUNIOR,1,15
108,40-44,JUNIOR,2,4
108,40-44,JUNIOR,3,10
108,40-44,JUNIOR,4,3
108,40-44,JUNIOR,5,3
108,40-44,JUNIOR,6,2
108,40-44,JUNIOR,7,0
108,40-44,JUNIOR,8,0
